timestamp,episode,step,equity,drawdown
2026-04-18T17:06:10.069377+00:00,3,1550,8631.96,23.5183
2026-04-18T17:06:36.868488+00:00,4,50,9995.1,11.4404
2026-04-18T17:07:03.658641+00:00,4,100,9992.74,11.4613
2026-04-18T17:07:30.171609+00:00,4,150,9993.9,11.451
2026-04-18T17:07:56.860563+00:00,4,200,9996.12,11.4314
2026-04-18T17:08:23.716751+00:00,4,250,9988.57,11.4982
2026-04-18T17:08:50.802669+00:00,4,300,10245.0,9.2262
2026-04-18T17:09:17.873598+00:00,4,350,9076.09,19.5831
2026-04-18T17:09:44.831965+00:00,4,400,9152.23,18.9085
2026-04-18T17:10:11.656908+00:00,4,450,9152.28,18.908
2026-04-18T17:10:38.641801+00:00,4,500,9149.65,18.9314
2026-04-18T16:25:11.143276+00:00,1,50,10318.81,0.016
2026-04-18T16:25:37.817604+00:00,1,100,9678.03,6.2248
2026-04-18T16:26:04.639110+00:00,1,150,8958.66,13.1952
2026-04-18T16:26:31.543694+00:00,1,200,8873.13,14.0239
2026-04-18T16:26:58.891777+00:00,1,250,8861.96,14.1321
2026-04-18T16:27:29.763549+00:00,1,300,8865.93,14.0937
2026-04-18T16:27:56.958554+00:00,1,350,8862.46,14.1273
2026-04-18T16:28:23.847540+00:00,1,400,8864.91,14.1036
2026-04-18T16:28:50.897004+00:00,1,450,8873.58,14.0196
2026-04-18T16:29:17.929538+00:00,1,500,8871.98,14.035
2026-04-18T16:29:45.123503+00:00,1,550,8873.0,14.0252
2026-04-18T16:30:12.578741+00:00,1,600,8870.49,14.0495
2026-04-18T16:30:39.565754+00:00,1,650,8868.22,14.0715
2026-04-18T16:31:06.343543+00:00,1,700,8868.44,14.0693
2026-04-18T16:31:33.153556+00:00,1,750,8789.47,14.8345
2026-04-18T16:32:03.025187+00:00,2,50,10275.58,1.1714
2026-04-18T16:32:30.128493+00:00,2,100,10126.92,2.6012
2026-04-18T16:32:57.107547+00:00,2,150,10074.7,3.1034
2026-04-18T16:33:33.851554+00:00,2,200,10074.92,3.1013
2026-04-18T16:34:01.279665+00:00,2,250,10070.99,3.1391
2026-04-18T16:34:28.645706+00:00,2,300,10067.59,3.1718
2026-04-18T16:34:55.756697+00:00,2,350,10074.21,3.1081
2026-04-18T16:35:23.131545+00:00,2,400,10074.9,3.1015
2026-04-18T16:35:50.049891+00:00,2,450,10075.99,3.091
2026-04-18T16:36:17.284545+00:00,2,500,10072.27,3.1268
2026-04-18T16:36:44.599551+00:00,2,550,10066.02,3.1869
2026-04-18T16:37:11.703325+00:00,2,600,10068.07,3.1672
2026-04-18T16:37:38.764007+00:00,2,650,10071.53,3.1339
2026-04-18T16:38:05.795765+00:00,2,700,10070.09,3.1477
2026-04-18T16:38:33.847568+00:00,2,750,10064.48,3.2017
2026-04-18T16:39:01.568974+00:00,2,800,9980.59,4.0085
2026-04-18T16:39:28.764789+00:00,2,850,9812.5,5.6252
2026-04-18T16:39:55.588619+00:00,2,900,9799.69,5.7484
2026-04-18T16:40:22.732585+00:00,2,950,9736.88,6.3525
2026-04-18T16:40:49.571740+00:00,2,1000,9587.54,7.7888
2026-04-18T16:41:26.695702+00:00,2,1050,9332.97,10.2372
2026-04-18T16:41:53.299892+00:00,2,1100,9679.92,6.9003
2026-04-18T16:42:20.738194+00:00,2,1150,11131.12,0.0
2026-04-18T16:42:48.343551+00:00,2,1200,11592.59,0.9414
2026-04-18T16:43:15.712458+00:00,2,1250,11591.9,0.9474
2026-04-18T16:43:52.507419+00:00,2,1300,11582.56,1.0271
2026-04-18T16:44:19.607550+00:00,2,1350,11667.72,0.2994
2026-04-18T16:44:46.808856+00:00,2,1400,11258.72,3.7943
2026-04-18T16:45:13.704165+00:00,2,1450,11264.82,3.7422
2026-04-18T16:45:40.367969+00:00,2,1500,11396.98,2.6129
2026-04-18T16:46:07.643337+00:00,2,1550,11394.95,2.6302
2026-04-18T16:46:34.635965+00:00,2,1600,11243.21,3.9269
2026-04-18T16:47:01.558433+00:00,2,1650,10912.65,6.7515
2026-04-18T16:47:28.539511+00:00,2,1700,10887.3,6.9681
2026-04-18T16:47:55.975943+00:00,2,1750,10888.67,6.9564
2026-04-18T16:48:23.195852+00:00,2,1800,10887.26,6.9685
2026-04-18T16:48:50.321158+00:00,2,1850,10888.62,6.9568
2026-04-18T16:49:17.141523+00:00,2,1900,10882.75,7.007
2026-04-18T16:49:44.190581+00:00,2,1950,10873.3,7.0877
2026-04-18T16:50:11.419834+00:00,2,2000,11005.78,5.9557
2026-04-18T16:50:38.634099+00:00,2,2050,10963.34,6.3184
2026-04-18T16:51:05.832505+00:00,2,2100,10962.2,6.3281
2026-04-18T16:51:32.767539+00:00,2,2150,10967.18,6.2856
2026-04-18T16:51:59.755701+00:00,2,2200,10738.08,8.2432
2026-04-18T16:52:26.609667+00:00,2,2250,10808.26,7.6435
2026-04-18T16:52:53.392611+00:00,2,2300,10768.41,7.984
2026-04-18T16:53:25.111671+00:00,3,50,10190.6,12.9214
2026-04-18T16:53:52.324630+00:00,3,100,10037.07,14.2334
2026-04-18T16:54:19.119714+00:00,3,150,10009.58,14.4683
2026-04-18T16:54:45.751281+00:00,3,200,10010.69,14.4588
2026-04-18T16:55:12.409134+00:00,3,250,10008.06,14.4812
2026-04-18T16:55:38.999583+00:00,3,300,10001.43,14.5378
2026-04-18T16:56:05.639130+00:00,3,350,10002.09,14.5322
2026-04-18T16:56:32.332131+00:00,3,400,9999.79,14.5519
2026-04-18T16:56:59.082133+00:00,3,450,9996.1,14.5834
2026-04-18T16:57:25.776808+00:00,3,500,9986.88,14.6622
2026-04-18T16:57:52.139833+00:00,3,550,9992.59,14.6134
2026-04-18T16:58:18.545072+00:00,3,600,9986.51,14.6654
2026-04-18T16:58:45.411819+00:00,3,650,9990.05,14.6351
2026-04-18T16:59:12.143649+00:00,3,700,9985.43,14.6746
2026-04-18T16:59:38.548106+00:00,3,750,9980.41,14.7175
2026-04-18T17:00:05.491454+00:00,3,800,9618.04,17.814
2026-04-18T17:00:32.524895+00:00,3,850,9000.36,23.092
2026-04-18T17:00:59.579530+00:00,3,900,8982.46,23.245
2026-04-18T17:01:37.835531+00:00,4,50,9991.04,14.6266
2026-04-18T17:02:04.651798+00:00,4,100,9987.8,14.6543
2026-04-18T17:02:40.855522+00:00,4,150,9989.21,14.6423
2026-04-18T17:03:07.351902+00:00,4,200,9980.83,14.7139
2026-04-18T17:03:33.985248+00:00,4,250,9979.83,14.7224
2026-04-18T17:04:00.720905+00:00,4,300,9981.76,14.7059
2026-04-18T17:04:27.355378+00:00,4,350,9981.35,14.7095
2026-04-18T17:04:54.275632+00:00,4,400,9986.67,14.664
2026-04-18T17:05:20.919637+00:00,4,450,9984.22,14.6849
2026-04-18T17:05:47.567749+00:00,4,500,9988.15,14.6513
2026-04-18T17:06:14.141537+00:00,4,550,9990.91,14.6278
2026-04-18T17:06:40.435550+00:00,4,600,9991.79,14.6202
2026-04-18T17:07:06.882651+00:00,4,650,9949.24,14.9838
2026-04-18T17:07:33.519230+00:00,4,700,9977.45,14.7428
2026-04-18T17:08:00.559695+00:00,4,750,9311.36,20.4345
2026-04-18T17:08:27.319146+00:00,4,800,9119.57,22.0734
2026-04-18T17:08:54.303792+00:00,4,850,9308.64,20.4578
2026-04-18T17:09:21.237092+00:00,4,900,9401.18,19.667
2026-04-18T17:09:48.163068+00:00,4,950,9468.63,19.0906
2026-04-18T17:10:15.231950+00:00,4,1000,9389.53,19.7666
2026-04-18T17:10:42.195763+00:00,4,1050,9285.48,20.6556
2026-04-18T16:25:11.060605+00:00,1,50,9958.79,0.4598
2026-04-18T16:25:37.729769+00:00,1,100,9890.67,1.1406
2026-04-18T16:26:04.554945+00:00,1,150,9890.03,1.1471
2026-04-18T16:26:31.464671+00:00,1,200,9892.16,1.1258
2026-04-18T16:26:58.860825+00:00,1,250,9888.29,1.1644
2026-04-18T16:27:29.706685+00:00,1,300,9525.24,4.7933
2026-04-18T16:27:56.865169+00:00,1,350,9477.86,5.2668
2026-04-18T16:28:23.843817+00:00,1,400,9474.38,5.3016
2026-04-18T16:28:50.815625+00:00,1,450,9471.7,5.3283
2026-04-18T16:29:17.845233+00:00,1,500,9467.99,5.3655
2026-04-18T16:29:44.945275+00:00,1,550,9535.51,4.6906
2026-04-18T16:30:12.469655+00:00,1,600,9173.1,8.313
2026-04-18T16:30:39.479705+00:00,1,650,9293.23,7.1122
2026-04-18T16:31:06.229741+00:00,1,700,9289.46,7.1499
2026-04-18T16:31:33.066280+00:00,1,750,9286.08,7.1837
2026-04-18T16:32:00.036693+00:00,1,800,9282.87,7.2158
2026-04-18T16:32:27.104932+00:00,1,850,9281.78,7.2266
2026-04-18T16:32:54.504524+00:00,1,900,9268.53,7.3591
2026-04-18T16:33:31.360374+00:00,1,950,9268.97,7.3547
2026-04-18T16:33:58.544958+00:00,1,1000,9264.01,7.4043
2026-04-18T16:34:25.595609+00:00,1,1050,9259.55,7.4489
2026-04-18T16:34:52.750037+00:00,1,1100,9358.24,6.4624
2026-04-18T16:35:24.097058+00:00,2,50,9460.25,5.4428
2026-04-18T16:35:51.003983+00:00,2,100,9563.91,4.4067
2026-04-18T16:36:18.240466+00:00,2,150,9694.94,3.097
2026-04-18T16:36:45.703648+00:00,2,200,9643.6,3.6102
2026-04-18T16:37:12.687624+00:00,2,250,9507.69,4.9687
2026-04-18T16:37:39.707773+00:00,2,300,9296.16,7.0829
2026-04-18T16:38:06.763901+00:00,2,350,9274.32,7.3012
2026-04-18T16:38:34.743774+00:00,2,400,9272.71,7.3174
2026-04-18T16:39:02.571534+00:00,2,450,9293.19,7.1127
2026-04-18T16:39:29.890286+00:00,2,500,9172.92,8.3148
2026-04-18T16:39:56.644465+00:00,2,550,9154.56,8.4982
2026-04-18T16:40:23.804604+00:00,2,600,9063.03,9.4131
2026-04-18T16:40:50.595067+00:00,2,650,9109.7,8.9466
2026-04-18T16:41:27.681213+00:00,2,700,9108.96,8.954
2026-04-18T16:41:54.378952+00:00,2,750,9073.52,9.3082
2026-04-18T16:42:21.829472+00:00,2,800,9059.5,9.4484
2026-04-18T16:42:49.311616+00:00,2,850,8811.03,11.9319
2026-04-18T16:43:16.639685+00:00,2,900,8627.22,13.7691
2026-04-18T16:43:53.472102+00:00,2,950,8622.14,13.8199
2026-04-18T16:44:20.743231+00:00,2,1000,8715.35,12.8882
2026-04-18T16:44:47.882558+00:00,2,1050,8681.42,13.2273
2026-04-18T16:45:14.739655+00:00,2,1100,8653.73,13.5042
2026-04-18T16:45:41.306557+00:00,2,1150,8926.78,10.775
2026-04-18T16:46:08.608649+00:00,2,1200,8822.23,11.8199
2026-04-18T16:46:35.647672+00:00,2,1250,8606.44,13.9768
2026-04-18T16:47:07.388970+00:00,3,50,9974.53,0.3025
2026-04-18T16:47:34.264025+00:00,3,100,9967.5,0.3727
2026-04-18T16:48:01.805024+00:00,3,150,9966.33,0.3845
2026-04-18T16:48:29.088453+00:00,3,200,9966.39,0.3838
2026-04-18T16:48:56.088676+00:00,3,250,10019.68,0.007
2026-04-18T16:49:23.080986+00:00,3,300,9614.96,4.046
2026-04-18T16:49:50.087847+00:00,3,350,9495.63,5.2369
2026-04-18T16:50:17.247513+00:00,3,400,9492.11,5.272
2026-04-18T16:50:44.393217+00:00,3,450,9490.94,5.2837
2026-04-18T16:51:11.645529+00:00,3,500,9490.69,5.2862
2026-04-18T16:51:38.652714+00:00,3,550,9431.79,5.874
2026-04-18T16:52:05.651729+00:00,3,600,9530.57,4.8882
2026-04-18T16:52:32.286489+00:00,3,650,9605.64,4.139
2026-04-18T16:52:59.110030+00:00,3,700,9605.3,4.1424
2026-04-18T16:53:26.192032+00:00,3,750,9603.93,4.1561
2026-04-18T16:53:53.371331+00:00,3,800,9592.22,4.2729
2026-04-18T16:54:20.075952+00:00,3,850,9588.13,4.3138
2026-04-18T16:54:46.645390+00:00,3,900,9592.71,4.268
2026-04-18T16:55:13.299636+00:00,3,950,9590.52,4.29
2026-04-18T16:55:39.991455+00:00,3,1000,9586.41,4.3309
2026-04-18T16:56:06.672416+00:00,3,1050,9580.64,4.3885
2026-04-18T16:56:33.281313+00:00,3,1100,9749.23,5.1038
2026-04-18T16:56:59.999502+00:00,3,1150,10256.17,0.1694
2026-04-18T16:57:26.647606+00:00,3,1200,10459.39,0.5276
2026-04-18T16:57:53.107642+00:00,3,1250,10665.49,1.4562
2026-04-18T16:58:19.662385+00:00,3,1300,10449.11,3.4554
2026-04-18T16:58:46.459177+00:00,3,1350,10310.45,4.7366
2026-04-18T16:59:13.055864+00:00,3,1400,10576.27,2.2805
2026-04-18T16:59:39.590177+00:00,3,1450,10572.96,2.3111
2026-04-18T17:00:06.443705+00:00,3,1500,10572.38,2.3165
2026-04-18T17:00:33.504902+00:00,3,1550,10619.26,1.8833
2026-04-18T17:01:00.620900+00:00,3,1600,10328.93,4.5659
2026-04-18T17:01:27.615353+00:00,3,1650,10325.7,4.5957
2026-04-18T17:01:54.501568+00:00,3,1700,10657.55,2.1514
2026-04-18T17:02:30.650699+00:00,3,1750,10875.85,1.4242
2026-04-18T17:02:57.092658+00:00,3,1800,10760.98,2.4654
2026-04-18T17:03:23.697854+00:00,3,1850,10401.62,5.7226
2026-04-18T17:03:50.434441+00:00,3,1900,10334.78,6.3284
2026-04-18T17:04:17.175635+00:00,3,1950,10243.39,7.1567
2026-04-18T17:04:43.990429+00:00,3,2000,10237.65,7.2087
2026-04-18T17:05:10.744167+00:00,3,2050,10236.58,7.2184
2026-04-18T17:05:37.251969+00:00,3,2100,10234.24,7.2396
2026-04-18T17:06:03.883625+00:00,3,2150,10232.23,7.2579
2026-04-18T17:06:30.443754+00:00,3,2200,10227.51,7.3006
2026-04-18T17:06:56.873030+00:00,3,2250,10225.77,7.3164
2026-04-18T17:07:23.419517+00:00,3,2300,10220.13,7.3676
2026-04-18T17:07:50.099993+00:00,3,2350,10226.37,7.311
2026-04-18T17:08:16.777770+00:00,3,2400,10228.39,7.2927
2026-04-18T17:08:43.867528+00:00,3,2450,10230.47,7.2738
2026-04-18T17:09:10.992255+00:00,3,2500,10185.61,7.6804
2026-04-18T17:09:50.327829+00:00,4,50,9996.16,9.3975
2026-04-18T17:10:17.387675+00:00,4,100,9687.53,12.1949
2026-04-18T17:10:44.176121+00:00,4,150,9791.41,11.2533
2026-04-18T16:25:11.299718+00:00,1,50,9999.65,0.0075
2026-04-18T16:25:38.004726+00:00,1,100,10050.5,1.0572
2026-04-18T16:26:04.799451+00:00,1,150,10041.7,1.1438
2026-04-18T16:26:31.707558+00:00,1,200,10040.88,1.1519
2026-04-18T16:26:59.164036+00:00,1,250,10037.07,1.1894
2026-04-18T16:27:29.995652+00:00,1,300,10025.54,1.3029
2026-04-18T16:27:57.168669+00:00,1,350,9905.77,2.482
2026-04-18T16:28:24.088364+00:00,1,400,9689.26,4.6134
2026-04-18T16:28:51.103548+00:00,1,450,9683.4,4.6711
2026-04-18T16:29:18.091534+00:00,1,500,9702.04,4.4876
2026-04-18T16:29:45.171547+00:00,1,550,9697.78,4.5295
2026-04-18T16:30:12.751251+00:00,1,600,9724.69,4.2647
2026-04-18T16:30:39.735759+00:00,1,650,9742.28,4.0915
2026-04-18T16:31:06.497915+00:00,1,700,9774.78,3.7715
2026-04-18T16:31:33.325946+00:00,1,750,9548.72,5.997
2026-04-18T16:32:00.195675+00:00,1,800,11241.01,1.9604
2026-04-18T16:32:27.483139+00:00,1,850,10955.15,4.5945
2026-04-18T16:32:54.764292+00:00,1,900,10750.75,6.3746
2026-04-18T16:33:31.591610+00:00,1,950,10232.08,10.8916
2026-04-18T16:34:21.682347+00:00,2,50,9793.12,14.7143
2026-04-18T16:34:48.833312+00:00,2,100,9646.52,15.9911
2026-04-18T16:35:16.056300+00:00,2,150,9632.63,16.112
2026-04-18T16:35:43.319360+00:00,2,200,9632.39,16.114
2026-04-18T16:36:10.340129+00:00,2,250,9629.45,16.1397
2026-04-18T16:36:37.699538+00:00,2,300,9621.47,16.2092
2026-04-18T16:37:04.936629+00:00,2,350,9629.15,16.1423
2026-04-18T16:37:31.763532+00:00,2,400,9629.57,16.1387
2026-04-18T16:37:58.915056+00:00,2,450,9628.1,16.1514
2026-04-18T16:38:26.676429+00:00,2,500,9630.08,16.1342
2026-04-18T16:38:54.420591+00:00,2,550,9622.32,16.2018
2026-04-18T16:39:21.884381+00:00,2,600,9622.81,16.1976
2026-04-18T16:39:48.730465+00:00,2,650,9630.31,16.1322
2026-04-18T16:40:16.221841+00:00,2,700,9622.3,16.202
2026-04-18T16:40:42.691724+00:00,2,750,9623.52,16.1914
2026-04-18T16:41:19.888939+00:00,2,800,9608.93,16.3184
2026-04-18T16:41:46.460159+00:00,2,850,9747.74,15.1096
2026-04-18T16:42:13.671535+00:00,2,900,9739.28,15.1832
2026-04-18T16:42:41.403608+00:00,2,950,9648.15,15.9769
2026-04-18T16:43:08.840899+00:00,2,1000,9702.32,15.5051
2026-04-18T16:43:35.908421+00:00,2,1050,9608.44,16.3227
2026-04-18T16:44:12.876061+00:00,2,1100,9445.51,17.7416
2026-04-18T16:44:39.890106+00:00,2,1150,9692.25,15.5928
2026-04-18T16:45:06.891651+00:00,2,1200,9832.99,14.3671
2026-04-18T16:45:33.517896+00:00,2,1250,9827.41,14.4157
2026-04-18T16:46:00.619725+00:00,2,1300,9828.79,14.4037
2026-04-18T16:46:27.800508+00:00,2,1350,10030.47,12.6473
2026-04-18T16:46:54.704409+00:00,2,1400,9892.01,13.8531
2026-04-18T16:47:21.544924+00:00,2,1450,9889.71,13.8732
2026-04-18T16:47:48.947926+00:00,2,1500,9911.35,13.6847
2026-04-18T16:48:16.428250+00:00,2,1550,9910.19,13.6948
2026-04-18T16:48:43.379531+00:00,2,1600,9914.8,13.6547
2026-04-18T16:49:10.264587+00:00,2,1650,9794.24,14.7046
2026-04-18T16:49:37.413800+00:00,2,1700,9763.98,14.9681
2026-04-18T16:50:04.523947+00:00,2,1750,9763.02,14.9764
2026-04-18T16:50:31.627735+00:00,2,1800,9739.82,15.1785
2026-04-18T16:50:58.951714+00:00,2,1850,9744.35,15.139
2026-04-18T16:51:25.996850+00:00,2,1900,9733.08,15.2372
2026-04-18T16:51:52.952460+00:00,2,1950,9722.69,15.3277
2026-04-18T16:52:19.780986+00:00,2,2000,9718.56,15.3636
2026-04-18T16:52:46.456669+00:00,2,2050,9743.49,15.1466
2026-04-18T16:53:13.622792+00:00,2,2100,9734.25,15.227
2026-04-18T16:53:40.549946+00:00,2,2150,9695.31,15.5661
2026-04-18T16:54:07.479627+00:00,2,2200,9926.11,13.5562
2026-04-18T16:54:34.123674+00:00,2,2250,9931.8,13.5066
2026-04-18T16:55:00.827663+00:00,2,2300,10212.2,11.0647
2026-04-18T16:55:27.498377+00:00,2,2350,10202.41,11.1499
2026-04-18T16:55:53.996110+00:00,2,2400,9633.19,16.1071
2026-04-18T16:56:20.635513+00:00,2,2450,9580.35,16.5673
2026-04-18T16:56:47.467702+00:00,2,2500,9392.48,18.2034
2026-04-18T16:57:14.092538+00:00,2,2550,9557.46,16.7667
2026-04-18T16:57:40.618468+00:00,2,2600,9554.06,16.7963
2026-04-18T16:58:07.202045+00:00,2,2650,9558.58,16.7569
2026-04-18T16:58:34.025117+00:00,2,2700,9551.04,16.8225
2026-04-18T16:59:00.576955+00:00,2,2750,9550.3,16.829
2026-04-18T16:59:27.124275+00:00,2,2800,9557.32,16.7678
2026-04-18T16:59:53.724713+00:00,2,2850,10068.98,12.3119
2026-04-18T17:00:20.571236+00:00,2,2900,9851.8,14.2033
2026-04-18T17:00:48.001247+00:00,2,2950,9755.59,15.0412
2026-04-18T17:01:14.883523+00:00,2,3000,10901.87,5.0585
2026-04-18T17:01:41.783751+00:00,2,3050,10107.67,11.975
2026-04-18T17:02:08.386282+00:00,2,3100,10106.1,11.9886
2026-04-18T17:02:44.666666+00:00,2,3150,10093.68,12.0968
2026-04-18T17:03:11.150110+00:00,2,3200,10095.57,12.0804
2026-04-18T17:03:37.936397+00:00,2,3250,10095.42,12.0817
2026-04-18T17:04:04.704620+00:00,2,3300,10166.84,11.4597
2026-04-18T17:04:31.425279+00:00,2,3350,10166.03,11.4667
2026-04-18T17:04:58.155542+00:00,2,3400,10329.77,10.0408
2026-04-18T17:05:24.718497+00:00,2,3450,10327.39,10.0615
2026-04-18T17:05:51.355776+00:00,2,3500,10322.87,10.1009
2026-04-18T17:06:18.011585+00:00,2,3550,10322.77,10.1018
2026-04-18T17:06:44.399903+00:00,2,3600,10319.93,10.1264
2026-04-18T17:07:10.908288+00:00,2,3650,9934.23,13.4854
2026-04-18T17:07:37.438646+00:00,2,3700,9892.78,13.8464
2026-04-18T17:08:04.304453+00:00,2,3750,9427.6,17.8976
2026-04-18T17:08:31.228004+00:00,2,3800,9577.08,16.5958
2026-04-18T17:08:58.367300+00:00,2,3850,9562.64,16.7216
2026-04-18T17:09:25.276904+00:00,2,3900,9582.87,16.5454
2026-04-18T17:09:52.067546+00:00,2,3950,9695.28,15.5664
2026-04-18T17:10:19.172218+00:00,2,4000,9675.85,15.7356
2026-04-18T17:10:45.943639+00:00,2,4050,9606.83,16.3367
2026-04-18T16:25:11.032427+00:00,1,50,10365.95,0.4634
2026-04-18T16:25:37.687648+00:00,1,100,10469.7,0.4842
2026-04-18T16:26:04.531423+00:00,1,150,9964.52,5.286
2026-04-18T16:26:31.436669+00:00,1,200,9964.56,5.2856
2026-04-18T16:26:58.836822+00:00,1,250,9964.34,5.2877
2026-04-18T16:27:29.708866+00:00,1,300,9956.69,5.3604
2026-04-18T16:27:56.845436+00:00,1,350,9847.13,6.4018
