timestamp,episode,step,equity,drawdown
2026-04-18T14:53:36.913855+00:00,5,600,4361.56,16.0263
2026-04-18T14:53:39.591427+00:00,5,650,4519.46,12.9864
2026-04-18T14:53:42.199417+00:00,5,700,4463.31,14.0675
2026-04-18T14:53:44.821173+00:00,5,750,4406.72,15.1569
2026-04-18T14:53:48.747655+00:00,6,50,4806.92,7.4519
2026-04-18T14:53:51.346507+00:00,6,100,4535.36,12.6802
2026-04-18T14:53:55.739421+00:00,7,50,4961.89,4.4682
2026-04-18T14:53:58.484889+00:00,7,100,4896.03,5.7362
2026-04-18T14:54:01.183475+00:00,7,150,4962.94,4.448
2026-04-18T14:54:03.877598+00:00,7,200,4805.86,7.4723
2026-04-18T14:54:06.579445+00:00,7,250,4666.89,10.1478
2026-04-18T14:54:09.248888+00:00,7,300,4518.36,13.0075
2026-04-18T14:54:11.992730+00:00,7,350,4422.02,14.8623
2026-04-18T14:54:14.795445+00:00,7,400,4424.42,14.8163
2026-04-18T14:49:27.677191+00:00,1,50,5090.58,0.0
2026-04-18T14:49:30.493256+00:00,1,100,5276.79,0.0
2026-04-18T14:49:33.207489+00:00,1,150,5393.59,2.2864
2026-04-18T14:49:35.882839+00:00,1,200,5536.44,1.2289
2026-04-18T14:49:38.515927+00:00,1,250,5038.12,10.119
2026-04-18T14:49:41.298461+00:00,1,300,5134.9,8.3924
2026-04-18T14:49:43.937520+00:00,1,350,5039.01,10.1031
2026-04-18T14:49:46.520839+00:00,1,400,4964.91,11.425
2026-04-18T14:49:49.099493+00:00,1,450,4995.71,10.8756
2026-04-18T14:49:51.748589+00:00,1,500,4945.22,11.7764
2026-04-18T14:49:54.463503+00:00,1,550,4948.85,11.7117
2026-04-18T14:49:57.199527+00:00,1,600,4951.89,11.6573
2026-04-18T14:49:59.948711+00:00,1,650,4954.41,11.6124
2026-04-18T14:50:02.755527+00:00,1,700,4956.07,11.5828
2026-04-18T14:50:05.466019+00:00,1,750,4806.41,14.2527
2026-04-18T14:50:08.270618+00:00,1,800,5001.79,10.7671
2026-04-18T14:50:11.104800+00:00,1,850,4867.1,13.17
2026-04-18T14:50:13.880897+00:00,1,900,4879.51,12.9485
2026-04-18T14:50:16.599533+00:00,1,950,4884.06,12.8674
2026-04-18T14:50:19.407738+00:00,1,1000,4885.04,12.85
2026-04-18T14:50:22.115915+00:00,1,1050,4883.13,12.884
2026-04-18T14:50:24.887733+00:00,1,1100,4881.42,12.9146
2026-04-18T14:50:27.664376+00:00,1,1150,4925.3,12.1318
2026-04-18T14:50:30.440498+00:00,1,1200,4841.49,13.6269
2026-04-18T14:50:33.107509+00:00,1,1250,4833.44,13.7706
2026-04-18T14:50:35.853716+00:00,1,1300,4833.05,13.7775
2026-04-18T14:50:38.561416+00:00,1,1350,4832.26,13.7915
2026-04-18T14:50:41.380092+00:00,1,1400,4833.01,13.7782
2026-04-18T14:50:44.147495+00:00,1,1450,4833.29,13.7732
2026-04-18T14:50:46.819509+00:00,1,1500,4831.81,13.7995
2026-04-18T14:50:49.487555+00:00,1,1550,4831.65,13.8024
2026-04-18T14:50:52.212679+00:00,1,1600,4833.03,13.7779
2026-04-18T14:50:56.485792+00:00,2,50,4994.52,10.8969
2026-04-18T14:50:59.220671+00:00,2,100,4921.3,12.2031
2026-04-18T14:51:01.977828+00:00,2,150,4918.19,12.2586
2026-04-18T14:51:04.630346+00:00,2,200,4915.36,12.309
2026-04-18T14:51:07.279276+00:00,2,250,4914.63,12.3221
2026-04-18T14:51:10.023467+00:00,2,300,4911.54,12.3771
2026-04-18T14:51:12.771963+00:00,2,350,4911.85,12.3717
2026-04-18T14:51:15.506566+00:00,2,400,4910.64,12.3932
2026-04-18T14:51:26.243932+00:00,2,450,4918.29,12.2567
2026-04-18T14:51:28.919777+00:00,2,500,4811.93,14.1543
2026-04-18T14:51:31.619432+00:00,2,550,4738.03,15.4727
2026-04-18T14:51:34.346155+00:00,2,600,4604.28,17.8587
2026-04-18T14:51:37.123458+00:00,2,650,4573.16,18.4139
2026-04-18T14:51:39.867482+00:00,2,700,4571.52,18.4432
2026-04-18T14:51:42.595729+00:00,2,750,4569.33,18.4824
2026-04-18T14:51:45.254799+00:00,2,800,4567.33,18.5179
2026-04-18T14:51:47.956557+00:00,2,850,4567.21,18.5201
2026-04-18T14:51:50.732287+00:00,2,900,4482.82,20.0256
2026-04-18T14:51:53.447463+00:00,2,950,4449.88,20.6133
2026-04-18T14:51:56.207464+00:00,2,1000,4364.83,22.1306
2026-04-18T14:51:58.870739+00:00,2,1050,4336.73,22.6319
2026-04-18T14:52:02.764278+00:00,3,50,4714.88,15.8856
2026-04-18T14:52:05.500450+00:00,3,100,4655.06,16.9528
2026-04-18T14:52:08.172502+00:00,3,150,4724.25,15.7184
2026-04-18T14:52:10.852316+00:00,3,200,4782.34,14.6822
2026-04-18T14:52:13.513889+00:00,3,250,4991.66,10.9479
2026-04-18T14:52:16.208144+00:00,3,300,4969.65,11.3406
2026-04-18T14:52:18.899478+00:00,3,350,4969.08,11.3507
2026-04-18T14:52:21.648707+00:00,3,400,4969.37,11.3455
2026-04-18T14:52:24.275458+00:00,3,450,4976.6,11.2166
2026-04-18T14:52:26.895284+00:00,3,500,4968.57,11.3597
2026-04-18T14:52:29.438581+00:00,3,550,4973.54,11.2711
2026-04-18T14:52:32.056629+00:00,3,600,4972.1,11.2969
2026-04-18T14:52:34.683625+00:00,3,650,4970.94,11.3176
2026-04-18T14:52:37.376821+00:00,3,700,4970.64,11.3229
2026-04-18T14:52:40.011294+00:00,3,750,4803.4,14.3065
2026-04-18T14:52:42.630277+00:00,3,800,4746.92,15.3141
2026-04-18T14:52:45.272811+00:00,3,850,4611.19,17.7354
2026-04-18T14:52:48.015896+00:00,3,900,4658.89,16.8844
2026-04-18T14:52:50.747635+00:00,3,950,4665.23,16.7713
2026-04-18T14:52:53.427951+00:00,3,1000,4572.37,18.428
2026-04-18T14:52:56.018538+00:00,3,1050,4497.96,19.7556
2026-04-18T14:52:58.659691+00:00,3,1100,4367.79,22.0779
2026-04-18T14:53:01.300320+00:00,4,50,5000.25,10.7946
2026-04-18T14:53:03.908612+00:00,4,100,4968.21,11.3663
2026-04-18T14:53:06.587435+00:00,4,150,5078.57,9.3973
2026-04-18T14:53:09.179968+00:00,4,200,5013.14,10.5646
2026-04-18T14:53:11.816250+00:00,4,250,4842.47,13.6094
2026-04-18T14:53:22.303600+00:00,4,300,4762.14,15.0425
2026-04-18T14:53:24.883450+00:00,4,350,4593.08,18.0585
2026-04-18T14:53:27.405163+00:00,4,400,4650.37,17.0364
2026-04-18T14:53:29.853533+00:00,4,450,4648.28,17.0739
2026-04-18T14:53:32.486459+00:00,4,500,4475.4,20.1581
2026-04-18T14:53:36.112068+00:00,5,50,4951.69,11.661
2026-04-18T14:53:38.755432+00:00,5,100,6335.71,0.0
2026-04-18T14:53:41.455012+00:00,5,150,6175.41,2.5301
2026-04-18T14:53:44.065567+00:00,5,200,6251.38,1.331
2026-04-18T14:53:46.665116+00:00,5,250,5915.94,6.6254
2026-04-18T14:53:49.280223+00:00,5,300,5963.01,5.8824
2026-04-18T14:53:51.868995+00:00,5,350,5966.75,5.8235
2026-04-18T14:53:54.513811+00:00,5,400,5966.5,5.8274
2026-04-18T14:53:57.244409+00:00,5,450,5858.87,7.5262
2026-04-18T14:54:01.259596+00:00,6,50,4646.65,26.6593
2026-04-18T14:54:03.947455+00:00,6,100,4761.06,24.8536
2026-04-18T14:54:06.608649+00:00,6,150,4764.54,24.7985
2026-04-18T14:54:09.320182+00:00,6,200,4920.51,22.3368
2026-04-18T14:54:12.050838+00:00,6,250,4919.63,22.3507
2026-04-18T14:54:14.860240+00:00,6,300,4911.25,22.483
2026-04-18T14:49:27.691237+00:00,1,50,4870.37,2.7391
2026-04-18T14:49:30.492897+00:00,1,100,4816.51,3.8148
2026-04-18T14:49:33.199489+00:00,1,150,4803.6,4.0724
2026-04-18T14:49:35.905573+00:00,1,200,4788.64,4.3713
2026-04-18T14:49:38.505970+00:00,1,250,4757.48,4.9936
2026-04-18T14:49:41.297838+00:00,1,300,4763.55,4.8722
2026-04-18T14:49:43.919339+00:00,1,350,4761.8,4.9072
2026-04-18T14:49:46.509114+00:00,1,400,4579.05,8.5568
2026-04-18T14:49:49.084993+00:00,1,450,4351.45,13.102
2026-04-18T14:49:53.743405+00:00,2,50,5000.85,0.1335
2026-04-18T14:49:56.496639+00:00,2,100,5003.1,0.0885
2026-04-18T14:49:59.202905+00:00,2,150,4552.79,9.0811
2026-04-18T14:50:02.060452+00:00,2,200,4664.5,6.8503
2026-04-18T14:50:04.758823+00:00,2,250,4277.72,14.5744
2026-04-18T14:50:07.657820+00:00,3,50,4679.69,7.4993
2026-04-18T14:50:10.509338+00:00,3,100,4586.19,9.3474
2026-04-18T14:50:13.244546+00:00,3,150,4594.12,9.1906
2026-04-18T14:50:15.966310+00:00,3,200,4587.99,9.3118
2026-04-18T14:50:18.786581+00:00,3,250,4586.22,9.3468
2026-04-18T14:50:21.492778+00:00,3,300,4583.25,9.4055
2026-04-18T14:50:24.275114+00:00,3,350,4586.87,9.334
2026-04-18T14:50:27.060118+00:00,3,400,4659.95,7.8894
2026-04-18T14:50:30.285371+00:00,4,50,4996.08,1.2453
2026-04-18T14:50:33.013926+00:00,4,100,4880.67,3.5265
2026-04-18T14:50:35.743212+00:00,4,150,4878.72,3.565
2026-04-18T14:50:38.465680+00:00,4,200,4874.35,3.6515
2026-04-18T14:50:41.260222+00:00,4,250,4866.24,3.8118
2026-04-18T14:50:43.990196+00:00,4,300,4867.29,3.7911
2026-04-18T14:50:46.680890+00:00,4,350,4869.88,3.7398
2026-04-18T14:50:49.383078+00:00,4,400,4868.92,3.7587
2026-04-18T14:50:52.077045+00:00,4,450,4296.35,15.0764
2026-04-18T14:50:54.848813+00:00,4,500,4866.7,3.8027
2026-04-18T14:50:57.541068+00:00,4,550,4904.02,3.0651
2026-04-18T14:51:00.273166+00:00,4,600,4898.2,3.1801
2026-04-18T14:51:03.039865+00:00,4,650,4889.32,3.3555
2026-04-18T14:51:05.697053+00:00,4,700,4884.64,3.448
2026-04-18T14:51:08.381164+00:00,4,750,5051.18,2.6858
2026-04-18T14:51:13.785982+00:00,5,50,4723.41,13.2812
2026-04-18T14:51:16.496998+00:00,5,100,4899.42,10.0497
2026-04-18T14:51:27.246074+00:00,5,150,4964.09,8.8624
2026-04-18T14:51:29.980082+00:00,5,200,5188.69,4.739
2026-04-18T14:51:32.633896+00:00,5,250,5242.0,3.7602
2026-04-18T14:51:35.417484+00:00,5,300,5240.76,3.7829
2026-04-18T14:51:38.128672+00:00,5,350,5215.82,4.2408
2026-04-18T14:51:40.898255+00:00,5,400,4823.86,11.437
2026-04-18T14:51:43.601847+00:00,5,450,4893.53,10.1578
2026-04-18T14:51:46.284691+00:00,5,500,4781.41,12.2164
2026-04-18T14:51:49.016467+00:00,5,550,4896.43,10.1046
2026-04-18T14:51:51.716868+00:00,5,600,4470.61,17.9225
2026-04-18T14:51:55.075998+00:00,6,50,5076.88,6.7916
2026-04-18T14:51:57.786688+00:00,6,100,5121.56,5.9713
2026-04-18T14:52:00.497253+00:00,6,150,5080.46,6.7259
2026-04-18T14:52:03.206212+00:00,6,200,5083.05,6.6783
2026-04-18T14:52:05.933535+00:00,6,250,5084.12,6.6587
2026-04-18T14:52:08.559339+00:00,6,300,5080.06,6.7334
2026-04-18T14:52:11.225495+00:00,6,350,5080.68,6.7219
2026-04-18T14:52:13.939471+00:00,6,400,5039.5,7.4779
2026-04-18T14:52:16.621330+00:00,6,450,5038.86,7.4898
2026-04-18T14:52:19.361436+00:00,6,500,5094.92,6.4606
2026-04-18T14:52:22.076750+00:00,6,550,5035.82,7.5455
2026-04-18T14:52:24.692893+00:00,6,600,5053.57,7.2197
2026-04-18T14:52:27.315847+00:00,6,650,4915.82,9.7487
2026-04-18T14:52:29.805286+00:00,6,700,4916.54,9.7353
2026-04-18T14:52:32.478321+00:00,6,750,4915.51,9.7543
2026-04-18T14:52:35.156791+00:00,6,800,4914.29,9.7768
2026-04-18T14:52:37.781038+00:00,6,850,4913.16,9.7975
2026-04-18T14:52:40.405579+00:00,6,900,4726.52,13.2241
2026-04-18T14:52:43.036865+00:00,6,950,4701.81,13.6777
2026-04-18T14:52:45.664260+00:00,6,1000,4525.03,16.9234
2026-04-18T14:52:48.463921+00:00,6,1050,4505.72,17.2778
2026-04-18T14:52:51.180989+00:00,6,1100,4817.44,11.5548
2026-04-18T14:52:53.859433+00:00,6,1150,4832.51,11.2782
2026-04-18T14:52:56.437723+00:00,6,1200,4748.1,12.8278
2026-04-18T14:52:59.065956+00:00,6,1250,4745.51,12.8754
2026-04-18T14:53:01.684642+00:00,6,1300,4740.45,12.9683
2026-04-18T14:53:04.373199+00:00,6,1350,4454.79,18.2128
2026-04-18T14:53:07.030224+00:00,6,1400,4554.66,16.3793
2026-04-18T14:53:09.648108+00:00,6,1450,4436.72,18.5447
2026-04-18T14:53:12.230245+00:00,6,1500,4581.47,15.8871
2026-04-18T14:53:22.687871+00:00,6,1550,4582.28,15.8722
2026-04-18T14:53:25.263473+00:00,6,1600,4581.51,15.8863
2026-04-18T14:53:27.798518+00:00,6,1650,4579.61,15.9212
2026-04-18T14:53:30.258800+00:00,6,1700,4580.87,15.898
2026-04-18T14:53:32.906512+00:00,6,1750,4579.81,15.9177
2026-04-18T14:53:35.483475+00:00,6,1800,4580.73,15.9008
2026-04-18T14:53:38.091151+00:00,6,1850,4580.87,15.8981
2026-04-18T14:53:40.796173+00:00,6,1900,4507.55,17.2442
2026-04-18T14:53:43.382447+00:00,6,1950,4665.42,14.3458
2026-04-18T14:53:46.055467+00:00,6,2000,4647.97,14.6663
2026-04-18T14:53:48.649177+00:00,6,2050,4648.33,14.6595
2026-04-18T14:53:51.228941+00:00,6,2100,4645.95,14.7033
2026-04-18T14:53:53.879359+00:00,6,2150,4645.68,14.7083
2026-04-18T14:53:56.579847+00:00,6,2200,4643.89,14.7411
2026-04-18T14:53:59.278739+00:00,6,2250,4640.94,14.7953
2026-04-18T14:54:02.007338+00:00,6,2300,4637.14,14.865
2026-04-18T14:54:04.664767+00:00,6,2350,4636.59,14.8752
2026-04-18T14:54:07.373230+00:00,6,2400,4633.98,14.9231
2026-04-18T14:54:10.067841+00:00,6,2450,4635.1,14.9024
2026-04-18T14:54:12.819499+00:00,6,2500,4633.15,14.9382
2026-04-18T14:54:15.635618+00:00,6,2550,4707.68,13.57
2026-04-18T14:49:27.691740+00:00,1,50,5000.45,0.0014
2026-04-18T14:49:30.508546+00:00,1,100,4984.24,0.4251
2026-04-18T14:49:33.208435+00:00,1,150,5001.69,1.6362
2026-04-18T14:49:35.871311+00:00,1,200,4874.51,4.1372
2026-04-18T14:49:38.531520+00:00,1,250,4825.79,5.0954
2026-04-18T14:49:41.311468+00:00,1,300,4895.39,3.7267
2026-04-18T14:49:43.919732+00:00,1,350,4680.69,7.949
2026-04-18T14:49:46.524427+00:00,1,400,4786.64,5.8654
2026-04-18T14:49:49.099503+00:00,1,450,4937.22,3.0464
2026-04-18T14:49:51.755259+00:00,1,500,4916.67,3.45
2026-04-18T14:49:54.460667+00:00,1,550,5019.25,1.4356
2026-04-18T14:49:57.201493+00:00,1,600,4885.02,4.0717
2026-04-18T14:49:59.947736+00:00,1,650,4921.48,3.3556
2026-04-18T14:50:02.763454+00:00,1,700,4867.14,6.114
2026-04-18T14:50:06.555674+00:00,2,50,5205.97,10.8958
2026-04-18T14:50:09.940469+00:00,3,50,4956.4,15.1675
2026-04-18T14:50:12.681982+00:00,3,100,4959.61,15.1125
2026-04-18T14:50:15.404391+00:00,3,150,4954.98,15.1917
2026-04-18T14:50:18.217389+00:00,3,200,4936.71,15.5044
2026-04-18T14:50:20.955456+00:00,3,250,4922.11,15.7544
2026-04-18T14:50:23.736895+00:00,3,300,4895.15,16.2157
2026-04-18T14:50:26.505905+00:00,3,350,4781.7,18.1575
2026-04-18T14:50:29.257403+00:00,3,400,4748.43,18.7269
2026-04-18T14:50:31.975507+00:00,3,450,4606.68,21.1532
2026-04-18T14:50:34.706540+00:00,3,500,4962.24,15.0675
2026-04-18T14:50:37.411655+00:00,3,550,4650.62,20.401
2026-04-18T14:50:40.201776+00:00,3,600,4705.94,19.4542
2026-04-18T14:50:43.002709+00:00,3,650,4600.93,21.2515
2026-04-18T14:50:47.441360+00:00,4,50,4999.35,14.4322
2026-04-18T14:50:50.111748+00:00,4,100,4775.6,18.262
2026-04-18T14:50:52.809615+00:00,4,150,4876.51,16.5348
2026-04-18T14:50:55.556266+00:00,4,200,4819.43,17.5117
2026-04-18T14:50:58.275708+00:00,4,250,4785.63,18.0902
2026-04-18T14:51:01.006994+00:00,4,300,5084.3,12.9783
2026-04-18T14:51:03.743458+00:00,4,350,5143.31,11.9683
2026-04-18T14:51:06.379470+00:00,4,400,5325.54,8.8493
2026-04-18T14:51:09.115436+00:00,4,450,5452.19,6.6816
2026-04-18T14:51:11.800127+00:00,4,500,5372.04,8.0535
2026-04-18T14:51:14.588836+00:00,4,550,5239.64,10.3195
2026-04-18T14:51:25.311484+00:00,4,600,4975.71,14.8369
2026-04-18T14:51:30.183456+00:00,5,50,5162.62,11.6377
2026-04-18T14:51:32.840324+00:00,5,100,5284.48,9.5521
2026-04-18T14:51:35.636773+00:00,5,150,5374.34,8.0141
2026-04-18T14:51:38.399309+00:00,5,200,4878.08,16.508
2026-04-18T14:51:41.147450+00:00,5,250,4817.18,17.5503
2026-04-18T14:51:44.472050+00:00,6,50,4807.53,17.7155
2026-04-18T14:51:47.131930+00:00,6,100,4553.14,22.0695
2026-04-18T14:51:49.883886+00:00,6,150,4637.45,20.6265
2026-04-18T14:51:52.615448+00:00,6,200,4660.34,20.2347
2026-04-18T14:51:55.357641+00:00,6,250,5019.85,14.0813
2026-04-18T14:51:58.076440+00:00,6,300,5138.56,12.0496
2026-04-18T14:52:00.764042+00:00,6,350,5005.98,14.3188
2026-04-18T14:52:03.448453+00:00,6,400,5003.59,14.3597
2026-04-18T14:52:06.221496+00:00,6,450,5002.43,14.3795
2026-04-18T14:52:08.827476+00:00,6,500,4998.79,14.442
2026-04-18T14:52:11.527771+00:00,6,550,5005.32,14.3302
2026-04-18T14:52:14.213433+00:00,6,600,4966.89,14.9878
2026-04-18T14:52:16.889799+00:00,6,650,4858.11,16.8498
2026-04-18T14:52:19.623431+00:00,6,700,4919.97,15.7909
2026-04-18T14:52:22.312986+00:00,6,750,4850.44,16.9811
2026-04-18T14:52:24.955409+00:00,6,800,4839.82,17.1628
2026-04-18T14:52:27.589514+00:00,6,850,4836.23,17.2243
2026-04-18T14:52:30.067012+00:00,6,900,4796.24,17.9086
2026-04-18T14:52:32.763003+00:00,6,950,4795.67,17.9185
2026-04-18T14:52:35.395453+00:00,6,1000,4796.82,17.8988
2026-04-18T14:52:38.057048+00:00,6,1050,4825.4,17.4096
2026-04-18T14:52:40.703146+00:00,6,1100,5033.39,13.8497
2026-04-18T14:52:43.343537+00:00,6,1150,4922.43,15.7488
2026-04-18T14:52:45.956429+00:00,6,1200,4915.07,15.8749
2026-04-18T14:52:48.698109+00:00,6,1250,5059.58,13.4015
2026-04-18T14:52:51.432559+00:00,6,1300,5061.2,13.3736
2026-04-18T14:52:54.095431+00:00,6,1350,5060.52,13.3853
2026-04-18T14:52:56.739557+00:00,6,1400,5059.88,13.3963
2026-04-18T14:52:59.359642+00:00,6,1450,5058.44,13.4208
2026-04-18T14:53:01.982704+00:00,6,1500,5055.49,13.4713
2026-04-18T14:53:04.631789+00:00,6,1550,5056.31,13.4575
2026-04-18T14:53:07.271411+00:00,6,1600,5052.92,13.5154
2026-04-18T14:53:09.864527+00:00,6,1650,5052.06,13.5301
2026-04-18T14:53:12.510924+00:00,6,1700,5052.74,13.5184
2026-04-18T14:53:22.987438+00:00,6,1750,5051.98,13.5315
2026-04-18T14:53:25.506174+00:00,6,1800,5048.86,13.5849
2026-04-18T14:53:28.032091+00:00,6,1850,4922.53,15.7471
2026-04-18T14:53:30.493885+00:00,6,1900,4829.61,17.3375
2026-04-18T14:53:33.195491+00:00,6,1950,4858.43,16.8442
2026-04-18T14:53:35.751422+00:00,6,2000,4816.27,17.5658
2026-04-18T14:53:38.413577+00:00,6,2050,4817.11,17.5514
2026-04-18T14:53:41.092933+00:00,6,2100,4816.78,17.5571
2026-04-18T14:53:43.642214+00:00,6,2150,4815.08,17.5862
2026-04-18T14:53:46.316535+00:00,6,2200,4811.37,17.6497
2026-04-18T14:53:48.900252+00:00,6,2250,4599.53,21.2754
2026-04-18T14:53:51.511874+00:00,6,2300,4755.34,18.6088
2026-04-18T14:53:54.178289+00:00,6,2350,4700.99,19.539
2026-04-18T14:53:56.862964+00:00,6,2400,4684.66,19.8185
2026-04-18T14:53:59.530449+00:00,6,2450,4643.57,20.5217
2026-04-18T14:54:02.238026+00:00,6,2500,4764.94,18.4445
2026-04-18T14:54:04.981227+00:00,6,2550,4860.88,16.8024
2026-04-18T14:54:07.659328+00:00,6,2600,4666.1,20.1361
2026-04-18T14:54:10.389271+00:00,6,2650,4640.93,20.5669
2026-04-18T14:54:13.092555+00:00,6,2700,4672.37,20.0288
2026-04-18T14:54:15.897941+00:00,6,2750,4615.22,21.007
2026-04-18T14:49:27.677905+00:00,1,50,4916.81,3.4914
2026-04-18T14:49:30.493289+00:00,1,100,4925.48,3.3213
2026-04-18T14:49:33.208485+00:00,1,150,4817.49,5.4408
2026-04-18T14:49:35.880372+00:00,1,200,4802.38,5.7374
2026-04-18T14:49:38.504812+00:00,1,250,4804.52,5.6954
2026-04-18T14:49:41.296728+00:00,1,300,4801.6,5.7528
2026-04-18T14:49:43.936502+00:00,1,350,4799.39,5.7962
2026-04-18T14:49:46.510485+00:00,1,400,4798.6,5.8116
